transaction_id,timestamp,source_account,destination_account,amount,currency,amount_received,currency_received,payment_type
TX0004343733,2022-09-09T04:27:00Z,4259:8023502A0,15964:80FC8E2E0,10439.7,Euro,10439.7,Euro,Cheque
TX0004343741,2022-09-09T04:27:00Z,337691:80FEFB7D0,219805:80FEF7DA0,147.25,Euro,147.25,Euro,Cheque
TX0004343747,2022-09-09T04:27:00Z,22:800C67060,225589:81009AE30,743.87,Euro,743.87,Euro,Cheque
TX0004343814,2022-09-09T04:27:00Z,2467:803BA67D0,19542:810BDDA40,8289.75,Euro,8289.75,Euro,Credit Card
TX0004343856,2022-09-09T04:27:00Z,12561:80217F000,16847:810F57BB0,136.4,Euro,136.4,Euro,Credit Card
TX0004343872,2022-09-09T04:27:00Z,3045:801CFF350,24811:810FDCA40,145466.45,Euro,145466.45,Euro,Cash
TX0004343888,2022-09-09T04:27:00Z,23003:810D9FAE0,113060:811088830,103.68,Euro,103.68,Euro,Credit Card
TX0004343925,2022-09-09T04:27:00Z,37321:811631B20,131380:811631210,72.45,Euro,72.45,Euro,Cash
TX0004343928,2022-09-09T04:27:00Z,13554:80264AFC0,233603:811640DB0,1747.58,Euro,1747.58,Euro,Cheque
TX0004343970,2022-09-09T04:27:00Z,38384:811AF6190,238387:811AF5F60,45.64,Euro,45.64,Euro,Cheque
TX0004344028,2022-09-09T04:27:00Z,70:1004286A8,122342:812480540,4323.42,Euro,4323.42,Euro,Cheque
TX0004344069,2022-09-09T04:27:00Z,13516:802DE9920,11056:8126450A0,77.98,Euro,77.98,Euro,Cash
TX0004344106,2022-09-09T04:27:00Z,320842:8124C2E80,3335:812529490,68.87,Euro,68.87,Euro,Credit Card
TX0004344130,2022-09-09T04:27:00Z,115976:80680EBC0,15643:812957220,10123.77,Euro,10123.77,Euro,Cheque
TX0004344188,2022-09-09T04:27:00Z,8823:807950090,210617:812BE61B0,4672.78,Euro,4672.78,Euro,Cheque
TX0004344192,2022-09-09T04:27:00Z,28717:80BF96260,1522:812BF56C0,612.75,Euro,612.75,Euro,Credit Card
TX0004344258,2022-09-09T04:27:00Z,313884:81321A1A0,219449:8132197D0,832.28,Euro,832.28,Euro,Credit Card
TX0004344262,2022-09-09T04:27:00Z,1024:801FD3BE0,117733:813269FF0,1447.12,Euro,1447.12,Euro,Credit Card
TX0004344293,2022-09-09T04:27:00Z,25536:8052BF040,251034:8134A6590,10420.14,Euro,10420.14,Euro,Credit Card
TX0004344295,2022-09-09T04:27:00Z,70:1004286A8,18460:8134C9060,4643.62,Euro,4643.62,Euro,Cheque
TX0004344300,2022-09-09T04:27:00Z,5328:80F7A83B0,18180:8134EC120,781.64,Euro,781.64,Euro,Credit Card
TX0004344325,2022-09-09T04:27:00Z,211164:8094CB620,151121:81366D3D0,3053.18,Euro,3053.18,Euro,Wire
TX0004344337,2022-09-09T04:27:00Z,21749:80C73EA60,1547:8139B46E0,861416.62,Euro,861416.62,Euro,Cash
TX0004344390,2022-09-09T04:27:00Z,12963:802303DA0,13345:813E8FF10,1028.17,Euro,1028.17,Euro,Cheque
TX0004344391,2022-09-09T04:27:00Z,12963:802303DA0,13345:813E8FF10,766.85,Euro,766.85,Euro,Cash
TX0004344409,2022-09-09T04:27:00Z,8823:80671AEA0,236867:8141CC300,1416.5,Euro,1416.5,Euro,Cheque
TX0004344417,2022-09-09T04:27:00Z,29794:80810FA50,12513:8141D6240,6856.21,Euro,6856.21,Euro,Cash
TX0004344486,2022-09-09T04:27:00Z,3:800071650,1267:800E199C0,101314.59,Yuan,101314.59,Yuan,Cheque
TX0004344567,2022-09-09T04:27:00Z,70:1004286F0,18196:803668DA0,2.32,Yuan,2.32,Yuan,Cash
TX0004344614,2022-09-09T04:27:00Z,14:802148B10,29788:8038CE660,4398.08,Yuan,4398.08,Yuan,Cheque
TX0004344671,2022-09-09T04:27:00Z,18196:8031D7860,19705:804A09390,3322.63,Yuan,3322.63,Yuan,Credit Card
TX0004344698,2022-09-09T04:27:00Z,3:803614F80,9587:807E0C9C0,109.13,Yuan,109.13,Yuan,Credit Card
TX0004344721,2022-09-09T04:27:00Z,8248:8036C9D50,29944:8092983E0,19186.44,Yuan,19186.44,Yuan,Cheque
TX0004344825,2022-09-09T04:27:00Z,20:80302FB40,9587:80DB18EB0,549.62,Yuan,549.62,Yuan,Cheque
TX0004344853,2022-09-09T04:27:00Z,9608:809C4E690,3:80EF55660,11879.05,Yuan,11879.05,Yuan,Cheque
TX0004344856,2022-09-09T04:27:00Z,18067:80365EC40,225622:80EF894F0,26564.39,Yuan,26564.39,Yuan,Cheque
TX0004344886,2022-09-09T04:27:00Z,342037:80F5DBA30,229227:80F5F6E40,1862.08,Yuan,1862.08,Yuan,ACH
TX0004344900,2022-09-09T04:27:00Z,18097:8030216B0,230230:80FEBAE90,10890.6,Yuan,10890.6,Yuan,ACH
TX0004344912,2022-09-09T04:27:00Z,70:1004286F0,235308:8108EAE00,14851.48,Yuan,14851.48,Yuan,Cheque
TX0004344930,2022-09-09T04:27:00Z,30474:811B31C30,12278:811B45630,164183.26,Yuan,164183.26,Yuan,Cash
TX0004344998,2022-09-09T04:27:00Z,24:8036A15A0,29467:80387E900,18368.89,Yen,18368.89,Yen,ACH
TX0004345010,2022-09-09T04:27:00Z,15:8039EA410,15:803A173F0,438938.74,Yen,438938.74,Yen,Cheque
TX0004345051,2022-09-09T04:27:00Z,39852:803DAE1C0,29467:803D9AC20,12445.11,Yen,12445.11,Yen,ACH
TX0004345076,2022-09-09T04:27:00Z,70:100428738,210319:803F4B8C0,4892.0,Yen,4892.0,Yen,Credit Card
TX0004345097,2022-09-09T04:27:00Z,10057:803E10A70,21:803FEA030,0.01,Yen,0.01,Yen,Cash
TX0004345156,2022-09-09T04:27:00Z,310601:804366BD0,19925:8043669B0,5459.85,Yen,5459.85,Yen,Cheque
TX0004345242,2022-09-09T04:27:00Z,19925:803AB9E80,11128:804748A60,154517.51,Yen,154517.51,Yen,Credit Card
TX0004345278,2022-09-09T04:27:00Z,310706:80C3CFE60,19925:80C3C7680,61460.58,Yen,61460.58,Yen,Cheque
TX0004345279,2022-09-09T04:27:00Z,310050:80C3B2F20,15:80C3B3850,38416.53,Yen,38416.53,Yen,ACH
TX0004345337,2022-09-09T04:27:00Z,210261:8046F4BF0,11687:8145CE8E0,224852.39,Yen,224852.39,Yen,Cheque
TX0004345346,2022-09-09T04:27:00Z,16:8000823F0,16:8047943E0,20942768.43,Rupee,20942768.43,Rupee,Cheque
TX0004345353,2022-09-09T04:27:00Z,12:800081380,7:804999E10,19071.64,Rupee,19071.64,Rupee,Credit Card
TX0004345376,2022-09-09T04:27:00Z,6:804A336F0,212789:804AB7EC0,9061.49,Rupee,9061.49,Rupee,Cheque
TX0004345407,2022-09-09T04:27:00Z,6:804B7B070,16:804BAD090,23449.17,Rupee,23449.17,Rupee,Cheque
TX0004345428,2022-09-09T04:27:00Z,16:804B18790,112497:804C17120,175008.89,Rupee,175008.89,Rupee,Credit Card
TX0004345450,2022-09-09T04:27:00Z,3:804A426E0,212818:804CB4440,15678.65,Rupee,15678.65,Rupee,Cash
TX0004345477,2022-09-09T04:27:00Z,313265:804D7B180,212818:804D79910,33344.97,Rupee,33344.97,Rupee,ACH
TX0004345506,2022-09-09T04:27:00Z,13078:804D94C30,213737:804FB2870,2617.73,Rupee,2617.73,Rupee,Credit Card
TX0004345530,2022-09-09T04:27:00Z,16:804BEFEA0,16:805021640,5775242.81,Rupee,5775242.81,Rupee,Cheque
TX0004345542,2022-09-09T04:27:00Z,7:804F91650,13078:8050A9B60,32560.14,Rupee,32560.14,Rupee,Cheque
TX0004345558,2022-09-09T04:27:00Z,7:804FD28C0,6:8050D7DF0,103259.32,Rupee,103259.32,Rupee,Cheque
TX0004345578,2022-09-09T04:27:00Z,7:804A9C070,13029:805347620,2563.38,Rupee,2563.38,Rupee,Credit Card
TX0004345667,2022-09-09T04:27:00Z,112637:80535BF90,214050:80584FEF0,5309.53,Rupee,5309.53,Rupee,Cheque
TX0004345690,2022-09-09T04:27:00Z,3:804B9F1E0,212818:8058F5C30,19977.47,Rupee,19977.47,Rupee,Cheque
TX0004345720,2022-09-09T04:27:00Z,7:804BB85F0,212789:805BEE570,738732.83,Rupee,738732.83,Rupee,Credit Card
TX0004345722,2022-09-09T04:27:00Z,114202:805534E30,113530:805C16EC0,124170.61,Rupee,124170.61,Rupee,Cheque
TX0004345727,2022-09-09T04:27:00Z,113523:80543C870,12:805C49E00,8382.77,Rupee,8382.77,Rupee,Credit Card
TX0004345776,2022-09-09T04:27:00Z,6:804DEF260,13154:805E76C50,28498.07,Rupee,28498.07,Rupee,Credit Card
TX0004345780,2022-09-09T04:27:00Z,113304:804F307F0,214050:805E90030,26260933.71,Rupee,26260933.71,Rupee,Wire
TX0004345809,2022-09-09T04:27:00Z,214881:805921370,13154:8060837C0,189314.33,Rupee,189314.33,Rupee,Cheque
TX0004345820,2022-09-09T04:27:00Z,312579:8096A3E70,13969:8096A3C00,21989.94,Rupee,21989.94,Rupee,Cheque
TX0004345857,2022-09-09T04:27:00Z,16678:8060B9580,116425:8060C8A40,961.84,Ruble,961.84,Ruble,Wire
TX0004345868,2022-09-09T04:27:00Z,287:8060D8E00,9:80611B370,3272.31,Ruble,3272.31,Ruble,Credit Card
TX0004345939,2022-09-09T04:27:00Z,10:80618FCC0,116781:80636F4C0,22634.85,Ruble,22634.85,Ruble,Cheque
TX0004346051,2022-09-09T04:27:00Z,70:1004287C8,218502:806B984F0,131801.38,Ruble,131801.38,Ruble,Cheque
TX0004346141,2022-09-09T04:27:00Z,118190:806DD5FB0,287:806F4DA50,2141350.92,Ruble,2141350.92,Ruble,ACH
TX0004346170,2022-09-09T04:27:00Z,70:1004287C8,218502:80704B930,23085.76,Ruble,23085.76,Ruble,Credit Card
TX0004346212,2022-09-09T04:27:00Z,117304:807147420,217496:8071B21A0,2387983.59,Ruble,2387983.59,Ruble,Cheque
TX0004346243,2022-09-09T04:27:00Z,117070:806BE9A80,217096:807416650,40375.73,Ruble,40375.73,Ruble,Cheque
TX0004346268,2022-09-09T04:27:00Z,116425:807421810,16649:807653FB0,999121.63,Ruble,999121.63,Ruble,Wire
TX0004346272,2022-09-09T04:27:00Z,26:8000924D0,26:8000924D0,32.86,UK Pound,32.86,UK Pound,Cash
TX0004346388,2022-09-09T04:27:00Z,320414:808371B20,7:80837F5E0,1057.22,UK Pound,1057.22,UK Pound,ACH
TX0004346404,2022-09-09T04:27:00Z,120292:80771F100,20486:8083C28F0,3.68,UK Pound,3.68,UK Pound,Cash
TX0004346440,2022-09-09T04:27:00Z,220504:808350180,221765:8085DCB20,722.67,UK Pound,722.67,UK Pound,Cheque
TX0004346461,2022-09-09T04:27:00Z,220504:807F848C0,222773:8085D8EF0,2153.1,UK Pound,2153.1,UK Pound,Credit Card
TX0004346471,2022-09-09T04:27:00Z,320417:8086A46D0,220572:8086A2F90,143.88,UK Pound,143.88,UK Pound,ACH
TX0004346495,2022-09-09T04:27:00Z,220541:807DE03D0,22422:808817F90,1525.58,UK Pound,1525.58,UK Pound,Cash
TX0004346504,2022-09-09T04:27:00Z,7:807727AF0,123247:808926CB0,77.98,UK Pound,77.98,UK Pound,ACH
TX0004346541,2022-09-09T04:27:00Z,323129:808AF5A30,23501:808B18D40,324.01,UK Pound,324.01,UK Pound,Cash
TX0004346543,2022-09-09T04:27:00Z,70:100428810,23673:808AB0B80,14157.44,UK Pound,14157.44,UK Pound,Credit Card
TX0004346551,2022-09-09T04:27:00Z,220504:807DEF970,123382:808B814D0,3979.96,UK Pound,3979.96,UK Pound,Cheque
TX0004346599,2022-09-09T04:27:00Z,22957:8088750E0,23776:808E36160,20215.42,UK Pound,20215.42,UK Pound,Cheque
TX0004346689,2022-09-09T04:27:00Z,323338:81207EEA0,123869:812089B10,338.11,UK Pound,338.11,UK Pound,Cheque
TX0004346726,2022-09-09T04:27:00Z,122946:8087324D0,121987:813894AF0,24.14,UK Pound,24.14,UK Pound,Cheque
TX0004346729,2022-09-09T04:27:00Z,121580:807FB9770,220572:8138B20A0,2834.91,UK Pound,2834.91,UK Pound,Cheque
TX0004346777,2022-09-09T04:27:00Z,213:809085A00,214:809152420,93.89,Canadian Dollar,93.89,Canadian Dollar,Wire
TX0004346827,2022-09-09T04:27:00Z,19:809074D60,25113:8092E11A0,308136.82,Canadian Dollar,308136.82,Canadian Dollar,ACH
TX0004346924,2022-09-09T04:27:00Z,24941:8096F8210,25847:809713E20,2834.35,Canadian Dollar,2834.35,Canadian Dollar,Credit Card
TX0004346988,2022-09-09T04:27:00Z,214:8091A0DB0,125645:8099D54B0,435.03,Canadian Dollar,435.03,Canadian Dollar,Cash
TX0004347026,2022-09-09T04:27:00Z,214:8094F8B40,24779:809B5E8D0,660.79,Canadian Dollar,660.79,Canadian Dollar,Credit Card
TX0004347030,2022-09-09T04:27:00Z,70:100428858,126094:809CA5630,464.91,Canadian Dollar,464.91,Canadian Dollar,Cheque
TX0004347046,2022-09-09T04:27:00Z,25202:809919D70,125645:809D10D00,442.72,Canadian Dollar,442.72,Canadian Dollar,Credit Card
TX0004347076,2022-09-09T04:27:00Z,8:809312010,125607:809E1DA50,6926.6,Canadian Dollar,6926.6,Canadian Dollar,Cash
TX0004347089,2022-09-09T04:27:00Z,24922:8092A9F30,25847:809E7BD00,4213.74,Canadian Dollar,4213.74,Canadian Dollar,Cheque
TX0004347111,2022-09-09T04:27:00Z,225454:80966CB40,25534:809F77480,86.02,Canadian Dollar,86.02,Canadian Dollar,Credit Card
TX0004347127,2022-09-09T04:27:00Z,327664:80A10D480,15:80A10D430,186.33,Australian Dollar,186.33,Australian Dollar,Cheque
TX0004347147,2022-09-09T04:27:00Z,15:8000A8D20,19:80A1DBCD0,105.69,Australian Dollar,105.69,Australian Dollar,ACH
TX0004347219,2022-09-09T04:27:00Z,70:1004288A0,19:80A4F2320,2410.49,Australian Dollar,2410.49,Australian Dollar,Cheque
TX0004347251,2022-09-09T04:27:00Z,70:1004288A0,127999:80A6CD300,13600.08,Australian Dollar,13600.08,Australian Dollar,Cheque
TX0004347259,2022-09-09T04:27:00Z,15:80A5F6C40,27755:80A6D3780,2353.4,Australian Dollar,2353.4,Australian Dollar,Credit Card
TX0004347343,2022-09-09T04:27:00Z,28603:80A96D8C0,128590:80AA310B0,1114.39,Australian Dollar,1114.39,Australian Dollar,Cheque
TX0004347346,2022-09-09T04:27:00Z,70:1004288A0,6:80AA32630,10369.68,Australian Dollar,10369.68,Australian Dollar,Cheque
TX0004347358,2022-09-09T04:27:00Z,28094:80A72D290,128636:80AB02D30,523303.45,Australian Dollar,523303.45,Australian Dollar,Cheque
TX0004347463,2022-09-09T04:27:00Z,70:1004288A0,228587:80B2D8A80,1972.03,Australian Dollar,1972.03,Australian Dollar,Credit Card
TX0004347484,2022-09-09T04:27:00Z,70:1004288E8,214:80B70CA10,13765.29,Mexican Peso,13765.29,Mexican Peso,Credit Card
TX0004347556,2022-09-09T04:27:00Z,70:1004288E8,32564:80C1D9100,4726.15,Mexican Peso,4726.15,Mexican Peso,Credit Card
TX0004347579,2022-09-09T04:27:00Z,28:80BEC8200,214:80C5BE830,551257.53,Mexican Peso,551257.53,Mexican Peso,Credit Card
TX0004347606,2022-09-09T04:27:00Z,334114:80C730580,33750:80C7345E0,7949.94,Mexican Peso,7949.94,Mexican Peso,Cheque
TX0004347652,2022-09-09T04:27:00Z,213:80C59A760,234331:80C9A9A60,6816.27,Mexican Peso,6816.27,Mexican Peso,ACH
TX0004347659,2022-09-09T04:27:00Z,334724:80C9F08B0,213:80C9F4340,5872.9,Mexican Peso,5872.9,Mexican Peso,Cheque
TX0004347725,2022-09-09T04:27:00Z,231744:80C07C4F0,235086:80CC6C4B0,21203.49,Mexican Peso,21203.49,Mexican Peso,Cheque
TX0004347738,2022-09-09T04:27:00Z,70:1004288E8,33759:80CCFB460,19909.65,Mexican Peso,19909.65,Mexican Peso,Credit Card
TX0004347746,2022-09-09T04:27:00Z,133590:80C6A2730,134263:80CD50F70,6837.73,Mexican Peso,6837.73,Mexican Peso,Cheque
TX0004347752,2022-09-09T04:27:00Z,234395:80CA14050,234395:80CD5B2F0,6787.69,Mexican Peso,6787.69,Mexican Peso,ACH
TX0004347768,2022-09-09T04:27:00Z,213:80C693F30,134627:80CDD7C70,104171.59,Mexican Peso,104171.59,Mexican Peso,Cash
TX0004347791,2022-09-09T04:27:00Z,10:80CDF1600,211:80CDF1AF0,12525.9,Brazil Real,12525.9,Brazil Real,Credit Card
TX0004347845,2022-09-09T04:27:00Z,110:80CCAB3D0,29:80CFBE570,157449.06,Brazil Real,157449.06,Brazil Real,Credit Card
TX0004347848,2022-09-09T04:27:00Z,110:80CF437A0,235551:80CFC63C0,5246960.66,Brazil Real,5246960.66,Brazil Real,Cheque
TX0004347851,2022-09-09T04:27:00Z,110:8000C3AA0,134939:80CFC9B70,3519.12,Brazil Real,3519.12,Brazil Real,Cheque
TX0004347875,2022-09-09T04:27:00Z,29:8000BD950,10:80D5E56F0,66382.72,Brazil Real,66382.72,Brazil Real,Cash
TX0004347905,2022-09-09T04:27:00Z,134976:80D5D01C0,35520:80D816EC0,3615.54,Brazil Real,3615.54,Brazil Real,Credit Card
TX0004347926,2022-09-09T04:27:00Z,235509:80D86DE40,29:80D884890,18163.26,Brazil Real,18163.26,Brazil Real,Credit Card
TX0004347967,2022-09-09T04:27:00Z,115:80CC98060,36868:80DB524E0,13831.83,Brazil Real,13831.83,Brazil Real,Cheque
TX0004348099,2022-09-09T04:27:00Z,117:8000C8000,38478:80E85E2C0,4.21,Swiss Franc,4.21,Swiss Franc,ACH
TX0004348138,2022-09-09T04:27:00Z,339905:80E9AC7E0,239692:80E9A0580,126.64,Swiss Franc,126.64,Swiss Franc,Credit Card
TX0004348151,2022-09-09T04:27:00Z,70:100428978,112:80EA19B40,1186.63,Swiss Franc,1186.63,Swiss Franc,Cheque
TX0004348168,2022-09-09T04:27:00Z,139342:80E8A1D10,238190:80EA7B520,6.88,Swiss Franc,6.88,Swiss Franc,Cash
TX0004348227,2022-09-09T04:27:00Z,138395:80E677E30,137218:80ED8BEB0,258.17,Swiss Franc,258.17,Swiss Franc,Wire
TX0004348229,2022-09-09T04:27:00Z,38478:80E4E91B0,137218:80EDC2480,373.27,Swiss Franc,373.27,Swiss Franc,Cheque
TX0004348242,2022-09-09T04:27:00Z,240229:80EB21280,138335:80EE4C9F0,12317.97,Swiss Franc,12317.97,Swiss Franc,Cheque
TX0004348277,2022-09-09T04:27:00Z,137218:80E7DA800,38478:80F06DA70,938.74,Swiss Franc,938.74,Swiss Franc,Cash
TX0004348283,2022-09-09T04:27:00Z,117:80DDAFB50,239453:80F0976D0,23326.92,Swiss Franc,23326.92,Swiss Franc,Credit Card
TX0004348285,2022-09-09T04:27:00Z,238845:80E5C3F20,40653:80F0BCC40,607.19,Swiss Franc,607.19,Swiss Franc,Cheque
TX0004348296,2022-09-09T04:27:00Z,337883:80F10F7C0,240971:80F10F720,671.62,Swiss Franc,671.62,Swiss Franc,ACH
TX0004348332,2022-09-09T04:27:00Z,140304:80F08F510,138395:80F313D80,754528.51,Swiss Franc,754528.51,Swiss Franc,ACH
TX0004348348,2022-09-09T04:27:00Z,112:80DC17D20,39721:80F352D80,144.16,Swiss Franc,144.16,Swiss Franc,Credit Card
TX0004348383,2022-09-09T04:27:00Z,137218:80E29C7F0,242081:80F509D90,1187009.34,Swiss Franc,1187009.34,Swiss Franc,Cheque
TX0004348392,2022-09-09T04:27:00Z,338483:80F55B520,41638:80F55A2E0,479.75,Swiss Franc,479.75,Swiss Franc,ACH
TX0004348460,2022-09-09T04:27:00Z,342472:80F8A03A0,138335:80F8A0F30,190.97,Swiss Franc,190.97,Swiss Franc,ACH
TX0004348524,2022-09-09T04:27:00Z,240774:80EE2D5F0,141486:80FB2E620,650.47,Swiss Franc,650.47,Swiss Franc,Cheque
TX0004348529,2022-09-09T04:27:00Z,339079:80FB37F10,116:80FB37140,158.68,Swiss Franc,158.68,Swiss Franc,Credit Card
TX0004348536,2022-09-09T04:27:00Z,140754:80F305A80,142183:80FB7E200,57.99,Swiss Franc,57.99,Swiss Franc,ACH
TX0004348572,2022-09-09T04:27:00Z,14:8000D5A70,217:80FD44DB0,709.36,Shekel,709.36,Shekel,Cheque
TX0004348593,2022-09-09T04:27:00Z,343202:80FDD6D50,119:80FDDD0D0,116.12,Shekel,116.12,Shekel,ACH
TX0004348641,2022-09-09T04:27:00Z,119:80FD803C0,143242:8100696C0,53540907.94,Shekel,53540907.94,Shekel,Cheque
TX0004348671,2022-09-09T04:27:00Z,143242:8100050E0,217:8101478B0,4180.28,Shekel,4180.28,Shekel,Cheque
TX0004348714,2022-09-09T04:27:00Z,217:810345900,14:810351BA0,1611.44,Shekel,1611.44,Shekel,Cheque
TX0004348798,2022-09-09T04:27:00Z,217:80FF8D540,144669:810888590,2113.77,Shekel,2113.77,Shekel,Credit Card
TX0004348815,2022-09-09T04:27:00Z,243947:810612900,245093:810857E10,4005.15,Shekel,4005.15,Shekel,Cash
TX0004348838,2022-09-09T04:27:00Z,344759:810A31EA0,142836:810A34920,4525.21,Shekel,4525.21,Shekel,ACH
TX0004348845,2022-09-09T04:27:00Z,43818:8109A5E20,144639:810360210,12714.74,Shekel,12714.74,Shekel,Credit Card
TX0004348861,2022-09-09T04:27:00Z,44565:81067A8C0,244818:810BC6790,9126.42,Shekel,9126.42,Shekel,Cheque
TX0004348929,2022-09-09T04:27:00Z,14:80FD46D70,245090:8112657B0,15666.08,Shekel,15666.08,Shekel,Credit Card
TX0004348980,2022-09-09T04:27:00Z,1198:80FFB60E0,44866:8114E1E40,981699.8,Shekel,981699.8,Shekel,Cheque
TX0004348984,2022-09-09T04:27:00Z,243947:80FFD4390,144200:8114E9920,14862.08,Shekel,14862.08,Shekel,Cheque
TX0004349042,2022-09-09T04:27:00Z,70:1004289C0,143430:811800DA0,11377.85,Shekel,11377.85,Shekel,Cheque
TX0004349086,2022-09-09T04:27:00Z,348286:811A4E7F0,222:811A4D940,1723.48,Saudi Riyal,1723.48,Saudi Riyal,ACH
TX0004349089,2022-09-09T04:27:00Z,223:8000DFDB0,223:811A777D0,9679.38,Saudi Riyal,9679.38,Saudi Riyal,Cheque
TX0004349129,2022-09-09T04:27:00Z,148016:811C057E0,48211:811C39AF0,7106.64,Saudi Riyal,7106.64,Saudi Riyal,Cash
TX0004349134,2022-09-09T04:27:00Z,223:811A65E30,48309:811C558F0,218.17,Saudi Riyal,218.17,Saudi Riyal,Cheque
TX0004349136,2022-09-09T04:27:00Z,223:811A65E30,48309:811C558F0,84.98,Saudi Riyal,84.98,Saudi Riyal,Cash
TX0004349199,2022-09-09T04:27:00Z,348922:811EE3F20,148350:811EE4950,1903.7,Saudi Riyal,1903.7,Saudi Riyal,Cash
TX0004349226,2022-09-09T04:27:00Z,118:8000DB620,248857:8121D1FD0,418.92,Saudi Riyal,418.92,Saudi Riyal,Credit Card
TX0004349227,2022-09-09T04:27:00Z,148350:811EF0640,48795:8121D2B90,350.19,Saudi Riyal,350.19,Saudi Riyal,Cheque
TX0004349283,2022-09-09T04:27:00Z,70:100428A08,249118:8127D26C0,503.9,Saudi Riyal,503.9,Saudi Riyal,Cash
TX0004349324,2022-09-09T04:27:00Z,148389:811DDC0E0,48755:812A77510,7786.32,Saudi Riyal,7786.32,Saudi Riyal,Cheque
TX0004349350,2022-09-09T04:27:00Z,121:812D15600,48943:812D7A580,36022.56,Saudi Riyal,36022.56,Saudi Riyal,Cheque
TX0004349351,2022-09-09T04:27:00Z,70:100428A08,48755:812D41B70,4232.04,Saudi Riyal,4232.04,Saudi Riyal,Cheque
TX0004349352,2022-09-09T04:27:00Z,70:100428A08,48755:812D41B70,1751.65,Saudi Riyal,1751.65,Saudi Riyal,Credit Card
TX0004349382,2022-09-09T04:27:00Z,126:813716E21,126:813716E21,0.008177,Bitcoin,0.008177,Bitcoin,Bitcoin
TX0004349435,2022-09-09T04:27:00Z,254355:813CAAFA1,254355:813CAAFA1,0.432692,Bitcoin,0.432692,Bitcoin,Bitcoin
TX0004349514,2022-09-09T04:27:00Z,15:81400F9B1,126:8140369E1,0.172784,Bitcoin,0.172784,Bitcoin,Bitcoin
TX0004349535,2022-09-09T04:27:00Z,254355:813C503B1,254565:81411D851,0.158757,Bitcoin,0.158757,Bitcoin,Bitcoin
TX0004349651,2022-09-09T04:27:00Z,15:813753B11,225:81476C5F1,0.106281,Bitcoin,0.106281,Bitcoin,Bitcoin
TX0004349654,2022-09-09T04:27:00Z,254595:8143B75A1,54642:814782BC1,0.138293,Bitcoin,0.138293,Bitcoin,Bitcoin
TX0004349661,2022-09-09T04:27:00Z,15:814643101,152627:814784AC1,0.181643,Bitcoin,0.181643,Bitcoin,Bitcoin
TX0004349669,2022-09-09T04:27:00Z,154477:8143D4911,126:8147DB7A1,0.856483,Bitcoin,0.856483,Bitcoin,Bitcoin
TX0004336482,2022-09-09T04:28:00Z,1:8000F47F0,1292:800162950,26.59,US Dollar,26.59,US Dollar,Cash
TX0004336502,2022-09-09T04:28:00Z,10:8001E37F0,1:800239380,5283.44,US Dollar,5283.44,US Dollar,Cheque
TX0004336504,2022-09-09T04:28:00Z,10:8001E37F0,1362:80024DFC0,78.8,US Dollar,78.8,US Dollar,Cheque
TX0004336516,2022-09-09T04:28:00Z,1467:80025F3B0,10:800302A60,809.93,US Dollar,809.93,US Dollar,Credit Card
TX0004336526,2022-09-09T04:28:00Z,12:800156670,1:8003BACD0,262.79,US Dollar,262.79,US Dollar,Cash
TX0004336612,2022-09-09T04:28:00Z,12:8003DC340,1665:8006E79D0,425.43,US Dollar,425.43,US Dollar,Cheque
TX0004336624,2022-09-09T04:28:00Z,220:800115860,1068:800737150,115.77,US Dollar,115.77,US Dollar,Credit Card
TX0004336625,2022-09-09T04:28:00Z,220:800115860,1068:800737150,165.18,US Dollar,165.18,US Dollar,ACH
TX0004336664,2022-09-09T04:28:00Z,513:8003B1DE0,1:800890E20,226.85,US Dollar,226.85,US Dollar,Credit Card
TX0004336714,2022-09-09T04:28:00Z,513:8003430A0,1:800B0E670,1467.94,US Dollar,1467.94,US Dollar,Cheque
TX0004336744,2022-09-09T04:28:00Z,1457:80090F380,1729:800C63590,351.06,US Dollar,351.06,US Dollar,Credit Card
TX0004336759,2022-09-09T04:28:00Z,31487:800CF60A0,10:800CF7F90,349.05,US Dollar,349.05,US Dollar,ACH
TX0004336775,2022-09-09T04:28:00Z,1:8002C4A80,22164:800D2D400,140.1,US Dollar,140.1,US Dollar,Cheque
TX0004336809,2022-09-09T04:28:00Z,1467:800474350,2454:800F5A850,24850.83,US Dollar,24850.83,US Dollar,Credit Card
TX0004336816,2022-09-09T04:28:00Z,1292:800954730,22736:800F7E990,3267.21,US Dollar,3267.21,US Dollar,Credit Card
TX0004336817,2022-09-09T04:28:00Z,1292:800954730,22736:800F7E990,4164.42,US Dollar,4164.42,US Dollar,ACH
TX0004336837,2022-09-09T04:28:00Z,220:8001F90F0,2053:8010D03F0,5419.46,US Dollar,5419.46,US Dollar,Cash
TX0004336863,2022-09-09T04:28:00Z,10:800146140,1601:801169710,1399.17,US Dollar,1399.17,US Dollar,Cheque
TX0004336877,2022-09-09T04:28:00Z,1047:800E33590,2385:801220F70,196.11,US Dollar,196.11,US Dollar,ACH
TX0004336967,2022-09-09T04:28:00Z,220:8007F6680,3229:801662E80,9094.48,US Dollar,9094.48,US Dollar,Cheque
TX0004336985,2022-09-09T04:28:00Z,1686:80176B3D0,1362:80176AED0,4958.87,US Dollar,4958.87,US Dollar,ACH
